-9.4247780 -0.0000000
-9.4059095 -0.1198852
-9.3870411 -0.2383664
-9.3681727 -0.3540691
-9.3493043 -0.4656762
-9.3304358 -0.5719554
-9.3115674 -0.6717844
-9.2926990 -0.7641728
-9.2738306 -0.8482815
-9.2549621 -0.9234384
-9.2360937 -0.9891494
-9.2172253 -1.0451058
-9.1983569 -1.0911874
-9.1794884 -1.1274607
-9.1606200 -1.1541726
-9.1417516 -1.1717411
-9.1228832 -1.1807406
-9.1040147 -1.1818851
-9.0851463 -1.1760076
-9.0662779 -1.1640374
-9.0474095 -1.1469758
-9.0285410 -1.1258702
-9.0096726 -1.1017882
-8.9908042 -1.0757914
-8.9719358 -1.0489108
-8.9530674 -1.0221230
-8.9341989 -0.9963285
-8.9153305 -0.9723332
-8.8964621 -0.9508323
-8.8775937 -0.9323978
-8.8587252 -0.9174698
-8.8398568 -0.9063511
-8.8209884 -0.8992061
-8.8021200 -0.8960632
-8.7832515 -0.8968209
-8.7643831 -0.9012572
-8.7455147 -0.9090422
-8.7266463 -0.9197525
-8.7077778 -0.9328889
-8.6889094 -0.9478950
-8.6700410 -0.9641765
-8.6511726 -0.9811213
-8.6323041 -0.9981197
-8.6134357 -1.0145834
-8.5945673 -1.0299631
-8.5756989 -1.0437652
-8.5568304 -1.0555650
-8.5379620 -1.0650186
-8.5190936 -1.0718714
-8.5002252 -1.0759635
-8.4813567 -1.0772319
-8.4624883 -1.0757106
-8.4436199 -1.0715261
-8.4247515 -1.0648914
-8.4058830 -1.0560967
-8.3870146 -1.0454983
-8.3681462 -1.0335050
-8.3492778 -1.0205639
-8.3304093 -1.0071447
-8.3115409 -0.9937240
-8.2926725 -0.9807689
-8.2738041 -0.9687225
-8.2549357 -0.9579889
-8.2360672 -0.9489209
-8.2171988 -0.9418091
-8.1983304 -0.9368729
-8.1794620 -0.9342546
-8.1605935 -0.9340153
-8.1417251 -0.9361342
-8.1228567 -0.9405101
-8.1039883 -0.9469658
-8.0851198 -0.9552549
-8.0662514 -0.9650704
-8.0473830 -0.9760559
-8.0285146 -0.9878176
-8.0096461 -0.9999382
-7.9907777 -1.0119908
-7.9719093 -1.0235532
-7.9530409 -1.0342224
-7.9341724 -1.0436278
-7.9153040 -1.0514438
-7.8964356 -1.0574001
-7.8775672 -1.0612912
-7.8586987 -1.0629832
-7.8398303 -1.0624176
-7.8209619 -1.0596139
-7.8020935 -1.0546688
-7.7832250 -1.0477528
-7.7643566 -1.0391046
-7.7454882 -1.0290235
-7.7266198 -1.0178590
-7.7077513 -1.0059996
-7.6888829 -0.9938597
-7.6700145 -0.9818654
-7.6511461 -0.9704408
-7.6322776 -0.9599931
-7.6134092 -0.9508991
-7.5945408 -0.9434918
-7.5756724 -0.9380493
-7.5568040 -0.9347844
-7.5379355 -0.9338370
-7.5190671 -0.9352683
-7.5001987 -0.9390583
-7.4813303 -0.9451050
-7.4624618 -0.9532270
-7.4435934 -0.9631682
-7.4247250 -0.9746058
-7.4058566 -0.9871598
-7.3869881 -1.0004050
-7.3681197 -1.0138843
-7.3492513 -1.0271239
-7.3303829 -1.0396488
-7.3115144 -1.0509985
-7.2926460 -1.0607432
-7.2737776 -1.0684986
-7.2549092 -1.0739398
-7.2360407 -1.0768142
-7.2171723 -1.0769508
-7.1983039 -1.0742688
-7.1794355 -1.0687824
-7.1605670 -1.0606032
-7.1416986 -1.0499388
-7.1228302 -1.0370897
-7.1039618 -1.0224411
-7.0850933 -1.0064538
-7.0662249 -0.9896513
-7.0473565 -0.9726043
-7.0284881 -0.9559144
-7.0096196 -0.9401948
-6.9907512 -0.9260511
-6.9718828 -0.9140613
-6.9530144 -0.9047556
-6.9341459 -0.8985975
-6.9152775 -0.8959656
-6.8964091 -0.8971377
-6.8775407 -0.9022770
-6.8586722 -0.9114208
-6.8398038 -0.9244733
-6.8209354 -0.9412011
-6.8020670 -0.9612322
-6.7831986 -0.9840597
-6.7643301 -1.0090488
-6.7454617 -1.0354470
-6.7265933 -1.0623990
-6.7077249 -1.0889637
-6.6888564 -1.1141344
-6.6699880 -1.1368620
-6.6511196 -1.1560784
-6.6322512 -1.1707229
-6.6133827 -1.1797680
-6.5945143 -1.1822452
-6.5756459 -1.1772704
-6.5567775 -1.1640674
-6.5379090 -1.1419895
-6.5190406 -1.1105388
-6.5001722 -1.0693811
-6.4813038 -1.0183588
-6.4624353 -0.9574983
-6.4435669 -0.8870141
-6.4246985 -0.8073082
-6.4058301 -0.7189648
-6.3869616 -0.6227414
-6.3680932 -0.5195548
-6.3492248 -0.4104639
-6.3303564 -0.2966491
-6.3114879 -0.1793882
-6.2926195 -0.0600307
-6.2737511 0.0600307
-6.2548827 0.1793882
-6.2360142 0.2966491
-6.2171458 0.4104639
-6.1982774 0.5195548
-6.1794090 0.6227414
-6.1605405 0.7189648
-6.1416721 0.8073082
-6.1228037 0.8870141
